Year,State,Net Job Creation Rate,Births,DHS Denominator,Deaths,Entered,Entered Rate,Establishment Exit,Exited,Exited Rate,Firm Exits.Count,Job Creation.Continuers,Job Creation.Count,Job Creation.Rate,Job Destruction,Job Destruction.Continuers,Job Destruction.Count,Job Destruction.Rate,Net Job Creation,Number of Firms,Physical Locations,Rate/Births,Rate/Deaths,Reallocation Rate
1989,Illinois,3.4,291149,4413452,209215,27828,11.9,15424,23572,10.1,15220,462224,753373,17.1,109927,396453,605668,13.7,147705,195191,235604,6.6,4.7,27.4
1989,Indiana,4.9,123044,2037085,93597,13116,11.8,7242,10645,9.6,7194,224480,347524,17.1,53326,155674,249271,12.2,98253,90618,112236,6,4.6,24.4
1989,Iowa,6.2,67668,947453,42751,6643,10.3,3999,5850,9.1,3994,99762,167430,17.7,22412,66570,109321,11.5,58109,53217,64661,7.1,4.5,23
1989,Kansas,6.3,80481,824926,44156,6609,11.4,4407,6329,10.9,4383,85671,166152,20.1,26349,69930,114086,13.8,52066,48577,58350,9.8,5.4,27.6
1989,Kentucky,4,74254,1115697,58276,8303,12.2,4920,7008,10.3,4895,122472,196726,17.6,31698,93017,151293,13.6,45433,56900,68895,6.7,5.2,27.2
1989,Louisiana,2.8,82528,1186687,74312,8641,11,6229,9323,11.8,6186,141364,223892,18.9,42411,116729,191041,16.1,32851,63629,78520,7,6.3,32.2
1989,Maine,3.3,28191,420289,23589,4177,14.2,2308,3279,11.2,2274,48851,77042,18.3,14345,39654,63243,15,13799,25805,29875,6.7,5.6,30
1989,Maryland,2.1,124332,1749401,93126,13061,13.6,6498,9983,10.4,6471,192933,317265,18.1,46466,186732,279858,16,37407,79783,97856,7.1,5.3,32
1989,Massachusetts,1.5,169011,2836688,140849,16701,11.8,10370,14844,10.5,10198,311186,480197,16.9,76971,295245,436094,15.4,44103,120312,142397,6,5,30.8
1989,Michigan,3.7,191563,3272939,144469,21646,12.2,11675,17318,9.7,11608,363703,555266,17,80289,291221,435690,13.3,119576,146920,180311,5.9,4.4,26.6
1989,Minnesota,3.4,108311,1740605,92919,11414,12.1,6011,9196,9.7,5974,183985,292296,16.8,43493,139752,232671,13.4,59625,79180,95704,6.2,5.3,26.8
1989,Mississippi,2.6,45903,695980,39840,5583,12.1,3546,5062,11,3514,72162,118065,17,22423,60361,100201,14.4,17864,38176,46432,6.6,5.7,28.8
1989,Missouri,3.8,120108,1900552,95615,14291,12.8,7996,11751,10.5,7935,220378,340486,17.9,53542,171597,267212,14.1,73274,92882,113353,6.3,5,28.2
1989,Montana,5.1,16129,202220,11903,2701,12.8,1641,2460,11.6,1639,23741,39870,19.7,7672,17521,29424,14.6,10446,18447,21256,8,5.9,29.2
1989,Nebraska,4.2,34249,546735,27488,4293,11.2,2535,3776,9.9,2525,59152,93401,17.1,15480,42793,70281,12.9,23120,32512,38574,6.3,5,25.8
1989,Nevada,7.7,40897,478236,33534,4142,17.5,1868,2856,12,1860,75467,116364,24.3,17097,46080,79614,16.6,36750,20656,24365,8.6,7,33.2
1989,New Hampshire,1.7,34409,455591,26212,4078,13.8,2741,3707,12.6,2715,44936,79345,17.4,17045,45370,71582,15.7,7763,25964,29721,7.6,5.8,31.4
1989,New Jersey,1.5,209294,3186478,170248,22984,12.5,13748,20522,11.2,13692,362351,571645,17.9,89068,353786,524034,16.4,47611,159955,184810,6.6,5.3,32.8
1989,New Mexico,2.1,30448,389990,25475,4225,13.9,2586,3853,12.6,2568,44998,75446,19.3,15550,41715,67190,17.2,8256,25766,30708,7.8,6.5,34.4
1989,New York,1.8,411152,6922355,351403,50602,12.6,31762,45366,11.3,31578,738375,1149527,16.6,195782,673236,1024639,14.8,124888,351755,404333,5.9,5.1,29.6
1989,North Carolina,2.8,169917,2557204,119777,18299,13,9524,14564,10.4,9466,266740,436657,17.1,58887,244833,364610,14.3,72047,114402,142586,6.6,4.7,28.6
1989,North Dakota,2.6,11733,184980,9356,1673,10,1072,1554,9.3,1069,17256,28989,15.7,5263,14872,24228,13.1,4761,14374,16777,6.3,5.1,26.2
1989,Ohio,3.4,266428,4096283,206482,24718,11.4,13439,20521,9.5,13319,433185,699613,17.1,92377,352719,559201,13.7,140412,172489,219033,6.5,5,27.4
1989,Oklahoma,2.9,62305,891090,58735,8224,12.6,5468,7926,12.2,5432,102391,164696,18.5,34900,80076,138811,15.6,25885,53837,65207,7,6.6,31.2
1989,Oregon,1.4,67689,919420,112226,8202,12.7,5178,13447,20.8,5143,132905,200594,21.8,31825,75352,187578,20.4,13016,51213,62002,7.4,12.2,40.8
1989,Pennsylvania,2.9,260079,4409414,213035,28179,11.6,15157,22807,9.4,14985,453036,713115,16.2,105869,372676,585711,13.3,127404,201138,245949,5.9,4.8,26.6
1989,Rhode Island,0.7,28036,404615,22655,3142,13.1,1919,2637,11,1892,38662,66698,16.5,14484,41264,63919,15.8,2779,21791,24360,6.9,5.6,31.6
1989,South Carolina,3.3,81280,1182060,67168,8894,13.1,4872,7258,10.7,4855,128057,209337,17.7,36461,102900,170068,14.4,39269,55592,68817,6.9,5.7,28.8
1989,South Dakota,4.4,11312,198652,9745,1898,11,1116,1587,9.2,1116,22767,34079,17.2,5681,15602,25347,12.8,8732,15131,17346,5.7,4.9,25.6
1989,Tennessee,4.3,128938,1789321,97299,12914,13.2,7341,10607,10.8,7197,208621,337559,18.9,56822,164726,262025,14.6,75534,79653,99307,7.2,5.4,29.2
1989,Texas,3.2,438091,5508593,408980,44527,13.1,30014,45313,13.3,29642,701821,1139912,20.7,226498,554776,963756,17.5,176156,265421,340887,8,7.4,35
1989,Utah,6.5,46586,520388,34177,4173,13.5,2658,3979,12.9,2576,70045,116631,22.4,19902,48807,82984,15.9,33647,25495,31047,9,6.6,31.8
1989,Vermont,5,14816,212300,10551,2444,14.6,1390,1861,11.1,1365,22146,36962,17.4,7117,15765,26316,12.4,10646,15271,17094,7,5,24.8
1989,Virginia,4.2,165216,2211800,110277,17512,13.8,8901,13557,10.7,8821,243625,408841,18.5,56501,206672,316949,14.3,91892,101909,128755,7.5,5,28.6
1989,Washington,3.5,113917,1530599,202429,12963,13,8170,25690,25.8,8112,272000,385917,25.2,54996,129122,331551,21.7,54366,75543,93124,7.4,13.2,43.4
1989,West Virginia,2.9,33362,461621,23423,3795,11.4,2330,3398,10.2,2318,44048,77410,16.8,13893,40784,64207,13.9,13203,27714,33385,7.2,5.1,27.8
1989,Wisconsin,4,94640,1834614,82812,11772,11.2,6573,9823,9.3,6536,201779,296419,16.2,44682,141592,224404,12.2,72015,88782,106209,5.2,4.5,24.4
1989,Wyoming,3.4,8405,121576,7196,1423,11.5,937,1428,11.5,932,14697,23102,19,4581,11818,19014,15.6,4088,10698,12358,6.9,5.9,31.2
1990,Alabama,3.3,72790,1308045,59017,9446,12.3,5556,7845,10.2,5512,144530,217320,16.6,35188,114913,173930,13.3,43390,62128,77158,5.6,4.5,26.6
1990,Alaska,14.4,22297,143520,7288,2828,25.2,649,1072,9.5,648,20866,43163,30.1,4045,15247,22535,15.7,20628,10157,12097,15.5,5.1,31.4
1990,Arizona,1.6,94689,1211932,79134,11266,15.1,6416,9402,12.6,6365,143199,237888,19.6,43173,139118,218252,18,19636,60339,75080,7.8,6.5,36
1990,Arkansas,3.6,41301,730873,29107,5776,12.3,3321,4608,9.8,3319,77869,119170,16.3,17988,63456,92563,12.7,26607,39886,47312,5.7,4,25.4
1990,California,4.8,920105,10908220,619747,104509,16.7,45517,67345,10.8,45313,1365773,2285878,21,342700,1146406,1766153,16.2,519725,526427,642827,8.4,5.7,32.4
1990,Colorado,3.2,93101,1220282,79909,11760,14.2,6478,9552,11.6,6444,135958,229059,18.8,45973,110159,190068,15.6,38991,69416,83404,7.6,6.5,31.2
1990,Connecticut,-1.4,74476,1497164,69670,9025,11,6003,8638,10.5,5973,127649,202125,13.5,37713,154075,223745,14.9,-21620,70300,81871,5,4.7,27
1990,Delaware,3,14302,308937,10085,2148,13.8,958,1445,9.3,958,32238,46540,15.1,5745,27348,37433,12.1,9107,13461,15859,4.6,3.3,24.2
1990,District of Columbia,-1.1,18056,408738,17522,1880,10.7,1241,1970,11.2,1237,38782,56838,13.9,7679,43669,61191,15,-4353,14497,17468,4.4,4.3,27.8
1990,Florida,2.8,361686,4485056,284893,46520,15.2,26475,36577,12,26337,521385,883071,19.7,171200,472645,757538,16.9,125533,251806,309518,8.1,6.4,33.8
1990,Geogia,2,161299,2487945,138080,17768,13,10188,15063,11,10128,282379,443678,17.8,69692,255758,393838,15.8,49840,108444,137562,6.5,5.5,31.6
1990,Hawaii,5.6,27805,414778,18469,3227,12.8,1421,2199,8.7,1418,45969,73774,17.8,11112,32101,50570,12.2,23204,20775,25751,6.7,4.5,24.4
1990,Idaho,4.7,18554,288998,13531,3311,14.8,1395,1991,8.9,1388,35973,54527,18.9,8422,27442,40973,14.2,13554,19489,23039,6.4,4.7,28.4
1990,Illinois,2.3,243317,4534140,186785,27028,11.4,14472,21638,9.1,14411,446787,690104,15.2,98184,397922,584707,12.9,105397,198556,239858,5.4,4.1,25.8
1990,Indiana,2.4,108421,2106302,82076,12940,11.4,6951,10020,8.8,6922,204817,313238,14.9,44788,181403,263479,12.5,49759,92188,114595,5.1,3.9,25
1990,Iowa,3.1,46380,991671,34759,6476,9.9,3717,5322,8.2,3704,96150,142530,14.4,21913,77059,111818,11.3,30712,53791,65557,4.7,3.5,22.6
1990,Kansas,3.4,50104,864234,41398,6412,11,4156,6004,10.3,4142,89735,139839,16.2,23465,69576,110974,12.8,28865,48532,58428,5.8,4.8,25.6
1990,Kentucky,3.6,70528,1155358,52338,8451,12.1,4715,6669,9.6,4701,122828,193356,16.7,30148,99129,151467,13.1,41889,57929,70283,6.1,4.5,26.2
1990,Louisiana,4.1,80088,1224466,68473,8939,11.4,5561,8093,10.3,5509,146993,227081,18.5,38258,107675,176148,14.4,50933,63913,78977,6.5,5.6,28.8
1990,Maine,-2.6,23721,420075,21725,3438,11.6,2410,3415,11.5,2405,35170,58891,14,13710,48182,69907,16.6,-11016,25462,29606,5.6,5.2,28
1990,Maryland,2.3,112712,1786035,89879,12822,12.9,6319,9704,9.8,6285,197522,310234,17.4,47001,179418,269297,15.1,40937,81789,100504,6.3,5,30.2
1990,Massachusetts,-4.1,129901,2801266,145067,14558,10.3,10908,15630,11.1,10847,229965,359866,12.8,80959,327396,472463,16.9,-112597,117524,140130,4.6,5.2,25.6
1990,Michigan,1.2,183946,3352229,140614,20782,11.4,11365,16673,9.2,11303,323881,507827,15.1,73224,324201,464815,13.9,43012,149076,183471,5.5,4.2,27.8
1990,Minnesota,3.1,91717,1795142,80424,11162,11.5,5644,8687,9,5609,193600,285317,15.9,39262,148884,229308,12.8,56009,80981,97753,5.1,4.5,25.6
1990,Mississippi,3.1,39857,714218,33961,5585,12,3428,4830,10.4,3406,76267,116124,16.3,19871,60418,94379,13.2,21745,38524,46867,5.6,4.8,26.4
1990,Missouri,1.8,111852,1952712,85123,13611,11.9,7486,11140,9.8,7453,192917,304769,15.6,45704,183973,269096,13.8,35673,94420,115207,5.7,4.4,27.6
1990,Montana,4.7,13084,213359,11051,2583,12,1383,2072,9.7,1382,25080,38164,17.9,6907,17217,28268,13.2,9896,18796,21649,6.1,5.2,26.4
1990,Nebraska,3.7,29321,568260,21487,4048,10.4,2273,3409,8.8,2272,55999,85320,15,12667,42812,64299,11.3,21021,32829,39007,5.2,3.8,22.6
1990,Nevada,7.9,36633,516403,25914,4281,17.1,1922,2740,10.9,1913,79598,116231,22.5,15904,49244,75158,14.6,41073,21800,25719,7.1,5,29.2
1990,New Hampshire,-4.7,24597,455024,27967,3521,12,2888,3955,13.5,2886,37046,61643,13.5,17445,54626,82593,18.2,-20950,25125,28975,5.4,6.1,27
1990,New Jersey,-0.2,187321,3202458,163199,21494,11.6,13396,19302,10.4,13363,314179,501500,15.7,82249,347395,510594,15.9,-9094,159964,185608,5.8,5.1,31.4
1990,New Mexico,4.3,28895,401338,23112,4138,13.4,2255,3404,11,2243,47798,76693,19.1,13287,36237,59349,14.8,17344,26246,31208,7.2,5.8,29.6
1990,New York,0.3,359067,6982030,332651,46931,11.6,31176,42872,10.6,31041,693090,1052157,15.1,187280,702303,1034954,14.8,17203,351934,405944,5.1,4.8,29.6
1990,North Carolina,3,152507,2628527,125334,18136,12.6,9413,13775,9.5,9366,280179,432686,16.5,68490,228828,354162,13.5,78524,116947,145997,5.8,4.8,27
1990,North Dakota,3.4,8513,190600,7877,1609,9.6,1045,1461,8.7,1044,19249,27762,14.6,4778,13442,21319,11.2,6443,14394,16812,4.5,4.1,22.4
1990,Ohio,1.6,216348,4198647,170517,23686,10.7,13041,19488,8.8,12957,392336,608684,14.5,95646,372633,543150,12.9,65534,174524,222305,5.2,4.1,25.8
1990,Oklahoma,3.9,57372,921164,47688,7968,12.2,4831,7012,10.7,4819,102640,160012,17.4,27956,76718,124406,13.5,35606,54368,65781,6.2,5.2,27
1990,Oregon,8.1,121443,962890,50403,14931,22.6,4159,6194,9.4,4128,107789,229232,23.8,27839,100720,151123,15.7,78109,59146,70345,12.6,5.2,31.4
1990,Pennsylvania,1.8,210718,4516192,178341,26902,10.8,14647,21437,8.6,14589,442405,653123,14.5,97080,396193,574534,12.7,78589,204164,250224,4.7,3.9,25.4
1990,Rhode Island,-3.2,19017,398502,19475,2690,11.1,1883,2604,10.7,1882,32534,51551,12.9,10863,44541,64016,16.1,-12465,21626,24238,4.8,4.9,25.8
1990,South Carolina,3.7,74075,1223846,54731,8805,12.7,4770,6911,9.9,4751,131281,205356,16.8,30049,105059,159790,13.1,45566,56645,70208,6.1,4.5,26.2
1990,South Dakota,5.2,13611,206824,10083,2088,11.9,1081,1542,8.8,1080,22576,36187,17.5,5457,15394,25477,12.3,10710,15488,17756,6.6,4.9,24.6
1990,Tennessee,1.9,107860,1844231,87357,12319,12.3,7063,10252,10.3,7047,187307,295167,16,45448,172805,260162,14.1,35005,80435,100697,5.8,4.7,28.2
1990,Texas,3.7,423327,5693271,368195,46282,13.5,26209,38757,11.3,25945,705177,1128504,19.8,186064,546882,915077,16.1,213427,269514,346290,7.4,6.5,32.2
1990,Utah,5.2,36557,550160,29327,4189,13.3,2171,3226,10.3,2159,69539,106096,19.3,16072,48247,77574,14.1,28522,26102,31757,6.6,5.3,28.2
1990,Vermont,-0.5,11434,215990,11001,2009,11.7,1328,1789,10.4,1326,20141,31575,14.6,6384,21660,32661,15.1,-1086,15309,17187,5.3,5.1,29.2
1990,Virginia,2.5,143467,2283216,106542,17340,13.3,8640,12922,9.9,8585,241439,384906,16.9,53343,222875,329417,14.4,55489,104373,132428,6.3,4.7,28.8
1990,Washington,9.3,239874,1633703,128265,29651,28.7,5746,8909,8.6,5722,206274,446148,27.3,76956,165224,293489,18,152659,94750,113374,14.7,7.9,36
1990,West Virginia,3.1,27703,474967,22680,3837,11.4,2262,3177,9.5,2257,48927,76630,16.1,13957,39262,61942,13,14688,27960,33771,5.8,4.8,26
1990,Wisconsin,3,94143,1897836,71211,11456,10.7,6129,8970,8.4,6099,179205,273348,14.4,38512,145271,216482,11.4,56866,90232,108203,5,3.8,22.8
1990,Wyoming,4.7,7995,126413,7545,1461,11.8,824,1252,10.1,823,16026,24021,19,3949,10583,18128,14.3,5893,10838,12498,6.3,6,28.6
1991,Alabama,0.4,89491,1330914,73332,9724,12.5,5238,8231,10.6,5175,124326,213817,16.1,36661,135468,208800,15.7,5017,62962,78721,6.7,5.5,31.4
1991,Alaska,4.7,12900,156297,8097,1933,15.6,726,1257,10.1,724,21366,34266,21.9,4227,18824,26921,17.2,7345,10628,12744,8.3,5.2,34.4
1991,Arizona,2.1,109364,1234743,80685,11762,15.4,5868,9233,12.1,5808,145021,254385,20.6,45391,147452,228137,18.5,26248,62102,77582,8.9,6.5,37
1991,Arkansas,2.5,53785,753032,34904,6132,12.8,3267,4905,10.2,3244,71253,125038,16.6,20026,71535,106439,14.1,18599,40619,48560,7.1,4.6,28.2
1991,California,-2.3,788570,11037302,715727,92230,14.2,47649,75868,11.7,47126,1167586,1956156,17.7,387619,1488560,2204287,20,-248131,535853,659054,7.1,6.5,35.4
1991,Colorado,2.6,99290,1255925,75714,12798,15,6061,9342,11,5973,136098,235388,18.7,41531,126698,202412,16.1,32976,72125,86888,7.9,6,32.2
1991,Connecticut,-3,85906,1464471,76438,8486,10.4,6078,9420,11.6,6023,118937,204843,14,38537,172321,248759,17,-43916,68844,80861,5.9,5.2,28
1991,Delaware,-0.4,22864,312289,16622,2302,14.2,984,1625,10,970,26098,48962,15.7,5941,33695,50317,16.1,-1355,13870,16554,7.3,5.3,31.4
1991,District of Columbia,-4.7,20022,396999,18283,1987,11.3,983,1914,10.9,966,31566,51588,13,8076,51801,70084,17.7,-18496,14623,17558,5,4.6,26
1991,Florida,-0.6,392545,4537628,317107,48435,15.4,25897,39708,12.7,25550,474120,866665,19.1,179638,574694,891801,19.7,-25136,257912,318238,8.7,7,38.2
1991,Geogia,-2.5,184111,2479409,173620,19158,13.8,9665,15727,11.3,9452,232904,417015,16.8,92591,304334,477954,19.3,-60939,110728,141028,7.4,7,33.6
1991,Hawaii,2,33266,432427,19376,3547,13.5,1510,2368,9,1493,42101,75367,17.4,10270,47117,66493,15.4,8874,21514,26947,7.7,4.5,30.8
1991,Idaho,3.7,22403,300810,15293,3232,13.8,1393,2238,9.5,1384,34952,57355,19.1,8255,31037,46330,15.4,11025,20210,23992,7.4,5.1,30.8
1991,Illinois,-0.2,272756,4577187,211359,28231,11.6,14640,23286,9.6,14479,399344,672100,14.7,109221,471093,682452,14.9,-10352,201406,244919,6,4.6,29.4
1991,Indiana,-0.9,121954,2118027,94996,13543,11.7,7008,10656,9.2,6926,175748,297702,14.1,52981,223128,318124,15,-20422,93769,117452,5.8,4.5,28.2
1991,Iowa,2,50102,1017620,37525,6972,10.5,3455,5312,8,3419,96704,146806,14.4,20816,88726,126251,12.4,20555,54774,67237,4.9,3.7,24.8
1991,Kansas,0.2,60093,879003,46014,7012,11.9,3915,6116,10.4,3863,77199,137292,15.6,25690,88997,135011,15.4,2281,48877,59283,6.8,5.2,30.8
1991,Kentucky,0.6,80167,1179232,59560,8739,12.3,4719,6979,9.8,4683,108606,188773,16,35264,122521,182081,15.4,6692,58665,72020,6.8,5.1,30.8
1991,Louisiana,1.9,86306,1262182,75278,9684,12.1,5117,7905,9.9,5069,142599,228905,18.1,39181,129459,204737,16.2,24168,65002,80890,6.8,6,32.4
1991,Maine,-4.5,21100,404958,20433,3368,11.4,2109,3311,11.2,2102,30411,51511,12.7,11487,49111,69544,17.2,-18033,25173,29548,5.2,5,25.4
1991,Maryland,-3.9,116400,1771072,109939,12653,12.5,6910,11195,11.1,6824,152525,268925,15.2,51592,227756,337695,19.1,-68770,82212,101909,6.6,6.2,30.4
1991,Massachusetts,-6.1,128942,2655165,157859,14169,10.2,10311,16621,12,10168,204799,333741,12.6,77117,337793,495652,18.7,-161911,114170,137550,4.9,5.9,25.2
1991,Michigan,-2.8,191905,3323912,163671,20988,11.3,11472,17816,9.6,11298,269930,461835,13.9,87323,393061,556732,16.7,-94897,150753,186622,5.8,4.9,27.8
1991,Minnesota,-1.1,112187,1814867,97851,12134,12.2,5714,9100,9.2,5633,155843,268030,14.8,52820,190041,287892,15.9,-19862,82803,100739,6.2,5.4,29.6
1991,Mississippi,1.2,48507,729352,35613,5874,12.4,3140,4921,10.4,3118,67778,116285,15.9,20628,71308,106921,14.7,9364,39116,47929,6.7,4.9,29.4
1991,Missouri,0.9,119509,1975910,105549,14140,12.2,7647,12084,10.4,7544,209037,328546,16.6,54642,204736,310285,15.7,18261,95513,117251,6,5.3,31.4
1991,Montana,1.5,15863,220000,11195,2808,12.8,1408,2105,9.6,1397,21284,37147,16.9,7192,22702,33897,15.4,3250,19299,22338,7.2,5.1,30.8
1991,Nebraska,2.4,35081,585726,23795,4464,11.3,2264,3429,8.7,2231,52838,87919,15,14503,50048,73843,12.6,14076,33400,40077,6,4.1,25.2
1991,Nevada,1.6,39713,542356,27386,4527,17.1,1953,2992,11.3,1936,61499,101212,18.7,17740,65581,92967,17.1,8245,22934,27226,7.3,5,34.2
1991,New Hampshire,-6,25233,423405,28585,3439,12,2517,3841,13.4,2493,31509,56742,13.4,17074,53568,82153,19.4,-25411,24446,28472,6,6.8,26.8
1991,New Jersey,-4.2,175021,3124754,178773,20917,11.3,13722,21786,11.8,13612,275783,450804,14.4,87088,402780,581553,18.6,-130749,158005,184425,5.6,5.7,28.8
1991,New Mexico,3.5,38940,417522,26929,4573,14.4,2129,3459,10.9,2116,44965,83905,20.1,14617,42269,69198,16.6,14707,27094,32331,9.3,6.4,33.2
1991,New York,-4,372391,6859689,369220,47197,11.6,31215,46332,11.4,31048,568277,940668,13.7,202918,844698,1213918,17.7,-273250,350517,407232,5.4,5.4,27.4
1991,North Carolina,-3.4,152642,2614322,143023,18112,12.3,9829,15405,10.5,9695,207665,360307,13.8,69780,307939,450962,17.2,-90655,118321,148645,5.8,5.5,27.6
1991,North Dakota,2.9,13472,197234,8848,1811,10.7,981,1536,9.1,977,18456,31928,16.2,5615,17294,26142,13.3,5786,14520,17091,6.8,4.5,26.6
1991,Ohio,-1.6,222206,4196084,197271,24149,10.8,12760,20380,9.1,12631,345493,567699,13.5,103279,435586,632857,15.1,-65158,176311,225884,5.3,4.7,27
1991,Oklahoma,1.2,66400,944302,50642,8695,13,4351,6719,10.1,4316,91880,158280,16.8,28679,96903,147545,15.6,10735,55933,67825,7,5.4,31.2
1991,Oregon,2.3,78666,1011444,59672,10174,14.2,4955,7709,10.8,4868,111264,189930,18.8,30992,107468,167140,16.5,22790,60664,72684,7.8,5.9,33
1991,Pennsylvania,-1.3,243293,4538975,223119,26772,10.6,14985,23304,9.3,14753,381163,624456,13.8,107675,460925,684044,15.1,-59588,205750,253646,5.4,4.9,27.6
1991,Rhode Island,-4.5,21496,383606,19732,2439,10.2,1856,2896,12.1,1836,28973,50469,13.2,11803,48081,67813,17.7,-17344,21104,23742,5.6,5.1,26.4
1991,South Carolina,-1.3,89557,1236964,66002,9557,13.4,4531,7265,10.2,4482,100933,190490,15.4,32133,140946,206948,16.7,-16458,58022,72468,7.2,5.3,30.8
1991,South Dakota,5.4,16034,218618,8618,2208,12.2,989,1526,8.4,988,22860,38894,17.8,5264,18429,27047,12.4,11847,15927,18430,7.3,3.9,24.8
1991,Tennessee,-0.7,130950,1853527,100794,12947,12.7,6785,10592,10.4,6708,165593,296543,16,53053,208176,308970,16.7,-12427,81672,103073,7.1,5.4,32
1991,Texas,2.1,467778,5857767,393103,50053,14.2,24492,38985,11.1,24110,676692,1144470,19.5,214374,627266,1020369,17.4,124101,277327,357380,8,6.7,34.8
1991,Utah,5.1,44450,579626,30313,4739,14.6,2082,3307,10.2,2065,72546,116996,20.2,18817,57012,87325,15.1,29671,27233,33225,7.7,5.2,30.2
1991,Vermont,-4.8,11213,210592,11162,1858,10.8,1197,1832,10.7,1192,15405,26618,12.6,6894,25417,36579,17.4,-9961,15232,17207,5.3,5.3,25.2
1991,Virginia,-3.9,145398,2266314,133978,16840,12.6,9141,15030,11.3,9026,185934,331332,14.6,62711,284683,418661,18.5,-87329,104776,134097,6.4,5.9,29.2
1991,Washington,1.2,121174,1727614,104319,17247,14.9,7515,12110,10.5,7441,198564,319738,18.5,48589,193747,298066,17.3,21672,98342,118435,7,6,34.6
1991,West Virginia,0.6,33305,481431,22048,3985,11.7,2073,3257,9.6,2052,40178,73483,15.3,13523,48865,70913,14.7,2570,28321,34474,6.9,4.6,29.4
1991,Wisconsin,0.7,103347,1931269,76213,12429,11.3,6113,9237,8.4,6022,160511,263858,13.7,43264,175739,251952,13,11906,92050,111392,5.4,3.9,26
1991,Wyoming,4.2,9213,132036,5751,1681,13.2,762,1179,9.2,759,15315,24528,18.6,3866,13299,19050,14.4,5478,11227,13014,7,4.4,28.8
1992,Alabama,1.7,76427,1346402,67093,10063,12.6,5574,8215,10.3,5494,144192,220619,16.4,37434,130663,197756,14.7,22863,63918,80283,5.7,5,29.4
1992,Alaska,2.9,12401,162050,9499,1968,15.1,860,1419,10.9,846,23607,36008,22.2,5463,21776,31275,19.3,4733,10879,13231,7.7,5.9,38.6
1992,Arizona,0.3,99526,1248051,98726,11685,14.9,6434,10040,12.8,6257,147052,246578,19.8,43024,144297,243023,19.5,3555,63128,78859,8,7.9,39
1992,Arkansas,2.7,44686,773067,38106,6354,12.9,3614,5200,10.6,3558,88407,133093,17.2,21298,74141,112247,14.5,20846,41160,49488,5.8,4.9,29
1992,California,-2.4,813263,10732102,797104,87403,13.3,55671,85165,12.9,54681,1167373,1980636,18.5,436805,1446519,2243623,20.9,-262987,529679,656532,7.6,7.4,37
1992,Colorado,3.5,100552,1292916,84683,12983,14.7,6612,10311,11.7,6499,153987,254539,19.7,45003,124674,209357,16.2,45182,74094,89165,7.8,6.5,32.4
1992,Connecticut,-2.5,68031,1423706,72314,8432,10.5,5916,9147,11.4,5837,129540,197571,13.9,36640,161184,233498,16.4,-35927,67353,79633,4.8,5.1,27.8
1992,Delaware,-3.2,16844,306365,20740,2285,13.7,1084,1872,11.2,1078,27691,44535,14.5,6205,33349,54089,17.7,-9554,14035,16883,5.5,6.8,29
1992,District of Columbia,3.7,36171,394956,16642,1985,11.2,1015,1784,10.1,1001,36535,72706,18.4,8118,41594,58236,14.7,14470,14639,17712,9.2,4.2,29.4
1992,Florida,0.6,383699,4541774,361525,50409,15.7,28545,42391,13.2,28019,520326,904025,19.9,186814,513836,875361,19.3,28664,263140,324622,8.4,8,38.6
1992,Geogia,2.2,180370,2476106,169463,20113,14.1,10466,16666,11.7,10233,287942,468312,18.9,78970,242903,412366,16.7,55946,113048,143866,7.3,6.8,33.4
